,stack_index,tiff_index,file_name,tillage,fertilizer,tillage-fertilizer,block,sub-rep,window_size,skip,denoise,skew_mean,skew_median,skew_std,skew_p5,skew_p95,kurt_mean,kurt_median,kurt_std,kurt_p5,kurt_p95,vari_mean,vari_median,vari_std,vari_p5,vari_p95,edge_mean,edge_median,edge_std,edge_p5,edge_p95,img_mean,img_median,img_std,img_p5,img_p95,img_mean_norm (g/cm3),img_median_norm (g/cm3),img_std_norm (g/cm3),img_p5_norm (g/cm3),img_p95_norm (g/cm3),depth
22,10,550,20210527Sbx_VBCSoilCores10_39um 3_0550.tif,NT,HM,NT-HM,2,1,50,10,True,-0.5895826953925744,-0.6685144373838416,1.0397066875468914,-1.9653120693354116,0.8360322781259062,1.2667228758782756,0.17459118524913952,7.069561109522175,-1.3873826911608365,5.543818857554872,632432.1490412899,497081.24528497417,506814.6215688126,76788.91518975733,1582747.3529840917,3.951080796229642,2.0,4.971354948559479,0.0,14.0,5909.117381772471,6205.87007960807,1090.645310878659,3713.303493918768,7056.107443400207,1.64833321391854,1.7815583177413197,0.48963778875612457,0.6625375149460687,2.1632665950084973,2.145
23,10,550,20210527Sbx_VBCSoilCores10_39um 3_0550.tif,NT,HM,NT-HM,2,1,150,10,True,-0.3158614357045832,-0.5247159919674947,1.8148469619088432,-1.8082502779122718,1.0309528108095136,8.214609108277047,0.5698681380718513,40.80887441485439,-1.3592788735894397,7.020385322657657,913760.7257341293,907709.9620663747,556342.0704913363,205847.35000059733,1922973.8548906285,3.951080796229642,2.0,4.971354948559479,0.0,14.0,5909.117381772471,6205.87007960807,1090.645310878659,3713.303493918768,7056.107443400207,1.64833321391854,1.7815583177413197,0.48963778875612457,0.6625375149460687,2.1632665950084973,2.145
24,10,600,20210527Sbx_VBCSoilCores10_39um 3_0600.tif,NT,HM,NT-HM,2,1,50,10,True,-0.6329346607673703,-0.6763241649048302,0.8248777997543177,-1.8824783353267924,0.8144310025713674,0.8221526991157423,0.15685258144973013,2.8066934302783437,-1.4132146654549953,5.083456066901405,676635.1966590028,531845.8726851894,602564.6506342948,79745.42784775203,1655671.1858560697,13.393652590773865,8.0,14.955345766679605,1.0,45.0,5980.0302398682215,6305.9385533023105,1063.1574168168804,3737.2606168345915,7114.190887717737,1.6755329941234887,1.8217691805871727,0.477042406828092,0.669194514036324,2.1844347960784014,2.34
25,10,600,20210527Sbx_VBCSoilCores10_39um 3_0600.tif,NT,HM,NT-HM,2,1,150,10,True,-0.8990556075073357,-0.9392198763773796,0.5935112371518196,-1.8170498309002714,0.008889182578829074,1.067309807986537,0.8464741526520003,1.8719550810898395,-1.2636544246403147,4.491455791039742,855488.9916048561,830219.3977651969,425259.59911992925,253900.227290097,1510981.5327562473,13.393652590773865,8.0,14.955345766679605,1.0,45.0,5980.0302398682215,6305.9385533023105,1063.1574168168804,3737.2606168345915,7114.190887717737,1.6755329941234887,1.8217691805871727,0.477042406828092,0.669194514036324,2.1844347960784014,2.34
26,10,650,20210527Sbx_VBCSoilCores10_39um 3_0650.tif,NT,HM,NT-HM,2,1,50,10,True,-0.6791085512652719,-0.7822315202746435,1.0453172613723576,-2.0099504867959403,0.9293127048586288,1.664519534211544,0.5803038574035448,6.271218114906448,-1.3281102515553302,6.860219687262455,566093.6583962474,410414.8231227074,531001.552034426,68644.5062102014,1534444.299963899,4.0086107236985145,2.0,5.275063929604542,0.0,15.0,6064.875515768072,6321.054557104132,966.4793847116404,3954.052081172197,7175.107489116927,1.775428725291023,1.894431142915676,0.4489570370988906,0.7948914784279512,2.2911629097256694,2.5349999999999997
27,10,650,20210527Sbx_VBCSoilCores10_39um 3_0650.tif,NT,HM,NT-HM,2,1,150,10,True,-0.7991245747495026,-1.06031608446346,1.1655229737425843,-1.8528793655767035,0.9770772024659108,5.127240155408295,1.687869865736853,18.537050525066743,-0.9758098917564968,7.7051254801114855,711480.6636185258,625100.657677976,377303.9816991065,254218.30952046602,1434780.9732424852,4.0086107236985145,2.0,5.275063929604542,0.0,15.0,6064.875515768072,6321.054557104132,966.4793847116404,3954.052081172197,7175.107489116927,1.775428725291023,1.894431142915676,0.4489570370988906,0.7948914784279512,2.2911629097256694,2.5349999999999997
28,10,700,20210527Sbx_VBCSoilCores10_39um 3_0700.tif,NT,HM,NT-HM,2,1,50,10,True,-0.6831434945459209,-0.7403585876385133,1.0032787779009074,-2.2711087396932634,0.9975892493273819,1.6980416846864168,0.8180057823091005,3.294864109885674,-1.3480128109736418,8.120283883528485,520222.8736318177,331210.3116971395,534022.041019052,46756.85076906178,1638085.1960071628,9.885670460902928,5.0,11.86506629525298,1.0,35.0,6059.829239834533,6348.70261161618,1001.5822868955737,3999.8733192872896,7196.356200169591,1.6919536304571197,1.8201102200865078,0.4443447636937761,0.7780690313471981,2.196165626045596,2.73
29,10,700,20210527Sbx_VBCSoilCores10_39um 3_0700.tif,NT,HM,NT-HM,2,1,150,10,True,-1.098347872729481,-1.1622052412721497,0.7438378518306323,-2.1982092103293978,0.1879754829571439,2.691652111393407,2.0972283007866617,3.2602055357544253,-1.1190958708146201,8.127488174747917,670825.8732113207,474220.4644211133,481764.7266824838,153078.23994652298,1602874.3428963113,9.885670460902928,5.0,11.86506629525298,1.0,35.0,6059.829239834533,6348.70261161618,1001.5822868955737,3999.8733192872896,7196.356200169591,1.6919536304571197,1.8201102200865078,0.4443447636937761,0.7780690313471981,2.196165626045596,2.73
30,10,750,20210527Sbx_VBCSoilCores10_39um 3_0750.tif,NT,HM,NT-HM,2,1,50,10,True,-0.7346915208487779,-0.7636057309294131,0.9923524746020491,-2.279721612489538,0.9628479609702588,1.4305472716504706,0.3722620090675832,3.54526616392856,-1.4201644124443986,7.543935260426705,612167.9411291474,461067.8279089349,533411.2548694718,57282.6219555828,1626702.9455993224,8.236401385184045,4.0,10.115991748469064,0.0,30.0,6046.675625572024,6404.075451411449,1109.1058975522137,3648.157511589,7196.855944839286,1.7313321089325404,1.8953710212222694,0.5090559980584055,0.630463350530404,2.2592403922298687,2.925
31,10,750,20210527Sbx_VBCSoilCores10_39um 3_0750.tif,NT,HM,NT-HM,2,1,150,10,True,-0.8586352648708483,-0.9071409811178551,0.7392553407849148,-1.9673585788523815,0.42562714223504494,1.1572868450716884,0.30881168934002545,3.0675099737560423,-1.3189946289312406,6.649553573636525,962857.6746894713,914547.775808356,569920.4893234603,174191.79274537822,2051337.3295951085,8.236401385184045,4.0,10.115991748469064,0.0,30.0,6046.675625572024,6404.075451411449,1109.1058975522137,3648.157511589,7196.855944839286,1.7313321089325404,1.8953710212222694,0.5090559980584055,0.630463350530404,2.2592403922298687,2.925
32,10,800,20210527Sbx_VBCSoilCores10_39um 3_0800.tif,NT,HM,NT-HM,2,1,50,10,True,-0.6774521155116778,-0.6855486291383408,1.0181761038007608,-2.3279435189008124,0.9645808267476759,1.160707999372263,0.06070021056627706,3.3738144963316157,-1.4933123483691233,7.739759509158366,714363.3001320274,615668.7176288905,566573.521507433,64137.67669924347,1695550.8649742438,14.950493303743063,8.0,17.78074501329181,1.0,54.0,6083.428725000112,6431.863429211462,1070.5605828941127,3909.9315743237144,7251.675259936406,1.6886360184364533,1.8424526388921578,0.4725993388820924,0.7291449509670144,2.2043588545693025,3.1199999999999997
33,10,800,20210527Sbx_VBCSoilCores10_39um 3_0800.tif,NT,HM,NT-HM,2,1,150,10,True,-0.7460073758593806,-0.807772004949638,0.7116262688515441,-1.8311194944788844,0.4824702581842089,0.8282448699007064,0.4528920832230403,1.9711031774777523,-1.4553565950063276,4.971884260923009,975856.1286555968,838242.3069034807,511903.988134777,325175.6494458296,1998291.4874650403,14.950493303743063,8.0,17.78074501329181,1.0,54.0,6083.428725000112,6431.863429211462,1070.5605828941127,3909.9315743237144,7251.675259936406,1.6886360184364533,1.8424526388921578,0.4725993388820924,0.7291449509670144,2.2043588545693025,3.1199999999999997
34,10,850,20210527Sbx_VBCSoilCores10_39um 3_0850.tif,NT,HM,NT-HM,2,1,50,10,True,-0.8629771278947902,-0.919102353658499,1.1409947877223603,-2.489546543898786,0.8652751072551387,2.1224436671891933,0.7102629591960306,6.053367514655484,-1.5072776153957848,9.32616529780556,579895.2058123583,408064.3757924707,517965.9096430703,49012.42428782684,1602711.2214968363,4.222477502081422,2.0,5.76940444669816,0.0,17.0,6236.026343905719,6561.231222172383,990.517115507762,4054.01926930775,7249.901090673446,1.8027863954789365,1.9503434418485621,0.44943292585863154,0.8127320002269305,2.2628175113071696,3.315
35,10,850,20210527Sbx_VBCSoilCores10_39um 3_0850.tif,NT,HM,NT-HM,2,1,150,10,True,-1.0374564349050022,-1.112365180893432,0.9075890041910761,-2.3516503314158,0.5637838337383717,2.079532067735827,1.1418795263726866,3.5005840711104117,-1.3710515267954473,8.709924266890544,833179.9558524744,789531.1286361141,454334.75425793446,176178.8861036659,1584816.0249842138,4.222477502081422,2.0,5.76940444669816,0.0,17.0,6236.026343905719,6561.231222172383,990.517115507762,4054.01926930775,7249.901090673446,1.8027863954789365,1.9503434418485621,0.44943292585863154,0.8127320002269305,2.2628175113071696,3.315
36,10,900,20210527Sbx_VBCSoilCores10_39um 3_0900.tif,NT,HM,NT-HM,2,1,50,10,True,-1.0437187196984272,-1.079724793729083,1.0553445760700728,-2.610950660782889,0.8393184978382617,2.859911296336287,1.6010366170656116,4.672541053072061,-1.3090658912236413,10.992101574194743,370401.5760538538,197999.56980012555,428577.58033024764,28167.893386902302,1348465.7624341827,12.329494443840497,6.0,16.217125771075704,1.0,46.0,6318.771672348223,6566.71370873415,803.371066625319,4362.842614071534,7092.7816281307205,1.8449974100946491,1.9573539168677458,0.3640526955586506,0.958655748602853,2.195744932003188,3.51
37,10,900,20210527Sbx_VBCSoilCores10_39um 3_0900.tif,NT,HM,NT-HM,2,1,150,10,True,-1.5972275741338757,-1.579205027389793,0.6532758674057253,-2.7430681141610904,-0.5448577264078666,3.837197400907292,3.081366494638692,3.633389161700509,-0.6865333047391791,11.532156076071846,567534.0502997047,469075.9883643325,419421.8296237397,104336.11413841134,1398676.5282197453,12.329494443840497,6.0,16.217125771075704,1.0,46.0,6318.771672348223,6566.71370873415,803.371066625319,4362.842614071534,7092.7816281307205,1.8449974100946491,1.9573539168677458,0.3640526955586506,0.958655748602853,2.195744932003188,3.51
38,10,950,20210527Sbx_VBCSoilCores10_39um 3_0950.tif,NT,HM,NT-HM,2,1,50,10,True,-0.9862266696068794,-1.0221259205073094,0.9999447986156642,-2.5485587560882226,0.6536989763577594,2.2208597315818532,1.0914117006920776,4.042197972431445,-1.40063577419559,9.649878707733059,474368.67918409087,291252.12899854814,475551.892193392,34825.048118784805,1491058.9637442278,7.910579722441707,4.0,10.576033837388858,0.0,31.0,6310.939341908451,6619.765423837535,895.6648747906981,4169.66533015106,7171.850203676622,1.8270978890166023,1.9658499374373786,0.4024120479056056,0.8650478137585964,2.2138953538934816,3.7049999999999996
39,10,950,20210527Sbx_VBCSoilCores10_39um 3_0950.tif,NT,HM,NT-HM,2,1,150,10,True,-1.339603003099422,-1.344042481326964,0.5466109459205868,-2.2685907061847876,-0.5018799138462399,2.3772169585568523,1.7535108131998447,3.228830534083753,-1.0934991038903883,9.523444796336783,706740.457283664,572556.0154128852,480257.53996051115,101846.56038757735,1596021.4501474884,7.910579722441707,4.0,10.576033837388858,0.0,31.0,6310.939341908451,6619.765423837535,895.6648747906981,4169.66533015106,7171.850203676622,1.8270978890166023,1.9658499374373786,0.4024120479056056,0.8650478137585964,2.2138953538934816,3.7049999999999996
40,10,1000,20210527Sbx_VBCSoilCores10_39um 3_1000.tif,NT,HM,NT-HM,2,1,50,10,True,-0.9524600452801746,-1.045823058591537,1.171883867622783,-2.6512797493181477,1.0261513565389144,3.194274347773025,1.7410484661464558,6.201697486761328,-1.251000762052003,11.340036292007653,370172.7262968811,200621.21884287216,398279.0967780438,32075.40206690704,1206012.0035574045,6.399351983688231,3.0,9.066729946845658,0.0,25.0,6450.708931574303,6639.858562765658,769.7391345385257,4656.952022552731,7239.36802834883,1.8759236290068841,1.9600662779384217,0.3424161567664807,1.0779762213715423,2.226756274508737,3.9
